qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,Height,Width
314800.0,20.0,116.86,330723.17,1764.83,15923.17,20.54,1490.0,1490.0,0.15203118324279785,2.1886544227600098,0.09088611602783203,1.5990228652954102,0.0025107860565185547,15,15
327440.0,20.0,123.18,343363.57,1845.43,15923.57,20.54,1935.0,1935.0,0.11817669868469238,3.492248773574829,0.16365838050842285,4.434009552001953,0.002573728561401367,16,16
419880.0,20.0,169.4,435643.17,4853.83,15763.17,20.54,5273.0,2791.0,0.13913464546203613,2.0820119380950928,0.09720778465270996,2.5312907695770264,0.0037102699279785156,17,17
309960.0,20.0,114.44,325884.37,1297.63,15924.37,20.54,2123.0,2123.0,0.31455254554748535,3.522554636001587,0.16168951988220215,2.697448492050171,0.0026397705078125,18,18
424000.0,20.0,171.46,439763.97,3755.03,15763.97,20.54,6225.0,2791.0,0.1900320053100586,2.0726981163024902,0.12104415893554688,3.2818710803985596,0.008954286575317383,19,19
399320.0,20.0,159.12,415080.37,4434.63,15760.37,20.54,2597.0,926.0,0.41252875328063965,4.381016254425049,0.10411477088928223,3.6598243713378906,0.002870321273803711,20,20
256720.0,20.0,87.82,272643.57,4904.43,15923.57,20.54,6004.0,2524.0,0.25919485092163086,2.0706088542938232,0.09812498092651367,3.9216525554656982,0.00496983528137207,21,21
342480.0,20.0,130.7,358242.37,5063.63,15762.37,20.54,6303.0,2904.0,0.5896472930908203,3.3683419227600098,0.16219449043273926,4.244981288909912,0.002956867218017578,22,22
430480.0,20.0,174.7,446241.57,4835.43,15761.57,20.54,6687.0,3407.0,0.30633544921875,2.0470669269561768,0.10872840881347656,6.106312036514282,0.003213167190551758,23,23
399800.0,20.0,159.36,415724.77,1710.23,15924.77,20.54,3477.0,811.0,0.37691497802734375,2.0550434589385986,0.0995793342590332,12.803887128829956,0.0028460025787353516,24,24
410600.0,20.0,164.76,426360.37,6020.63,15760.37,20.54,9272.0,2651.0,0.4209115505218506,3.8888320922851562,0.11571836471557617,9.22543454170227,0.003264188766479492,25,25
460000.0,20.0,189.46,475757.97,6402.03,15757.97,20.54,9436.0,3145.0,0.48122119903564453,2.0814125537872314,0.10143899917602539,4.841561317443848,0.005385637283325195,26,26
396800.0,20.0,157.86,412725.97,2850.03,15925.97,20.54,5143.0,935.0,0.9738631248474121,2.8748271465301514,0.10003471374511719,35.54159450531006,0.0035533905029296875,27,27
495680.0,20.0,207.3,511442.37,7364.63,15762.37,20.54,7437.0,2259.0,0.5931806564331055,2.061575412750244,0.11102581024169922,11.864743947982788,0.004007101058959961,28,28
406320.0,20.0,162.62,422245.97,1806.03,15925.97,20.54,6944.0,379.0,0.6500396728515625,2.054798126220703,0.09669232368469238,16.47347903251648,0.005869865417480469,29,29
511840.0,20.0,215.38,527609.17,7010.83,15769.17,20.54,7926.0,1256.0,1.7884395122528076,6.444055080413818,0.10221719741821289,48.927860498428345,0.003680706024169922,30,30
387520.0,20.0,153.22,403451.97,2230.03,15931.97,20.54,7955.0,1796.0,0.8262743949890137,2.0873618125915527,0.09612798690795898,10.538846492767334,0.0061075687408447266,31,31
517240.0,20.0,218.08,533001.17,8319.83,15761.17,20.54,6243.0,1410.0,0.9211702346801758,2.0274295806884766,0.09680032730102539,86.40009450912476,0.0039370059967041016,32,32
401800.0,20.0,160.36,417728.37,2438.63,15928.37,20.54,5512.0,675.0,1.2544381618499756,3.6259102821350098,0.17398858070373535,25.646772146224976,0.019428253173828125,33,33
545960.0,20.0,232.44,561729.17,8220.83,15769.17,20.54,13034.0,1981.0,3.8959109783172607,3.8109707832336426,0.09707379341125488,36.05189108848572,0.004534482955932617,34,34
405960.0,20.0,162.44,421886.37,3150.63,15926.37,20.54,14395.0,3608.0,2.4267654418945312,3.219433546066284,0.16895604133605957,34.52181077003479,0.004275083541870117,35,35
529320.0,20.0,224.12,545085.17,7689.83,15765.17,20.54,8388.0,1041.0,1.3218276500701904,5.132276773452759,0.1623363494873047,17.09972310066223,0.010022640228271484,36,36
414080.0,20.0,166.5,430008.77,3193.23,15928.77,20.54,16764.0,3713.0,1.4808075428009033,2.037024736404419,0.10662293434143066,176.75716495513916,0.007989168167114258,37,37
506160.0,20.0,212.54,521926.37,8084.63,15766.37,20.54,9855.0,1415.0,2.446871757507324,2.0525383949279785,0.10164022445678711,49.06923007965088,0.0051038265228271484,38,38
544000.0,20.0,231.46,559770.77,10397.23,15770.77,20.54,13463.0,2490.0,1.2332229614257812,1.779188632965088,0.07602119445800781,126.57574486732483,0.005259990692138672,39,39
544520.0,20.0,231.72,560295.17,9452.83,15775.17,20.54,12468.0,1181.0,1.8796095848083496,2.1597888469696045,0.09984993934631348,51.377378702163696,0.00490260124206543,40,40
422880.0,20.0,170.9,438804.37,4109.63,15924.37,20.54,11815.0,1505.0,1.4066414833068848,1.647434949874878,0.07484269142150879,29.04000473022461,0.006591081619262695,41,41
544560.0,20.0,231.74,560326.37,12730.63,15766.37,20.54,26098.0,4293.0,2.51383638381958,2.2024893760681152,3.1949961185455322,31.531359910964966,0.005995512008666992,42,42
426760.0,20.0,172.84,442688.77,2499.23,15928.77,20.54,20191.0,1787.0,4.068697214126587,3.4851794242858887,0.17499852180480957,50.2019419670105,0.005379676818847656,43,43
544080.0,20.0,231.5,559843.17,10601.83,15763.17,20.54,15718.0,2087.0,1.7752797603607178,2.068687915802002,0.0840916633605957,31.811012268066406,0.004183053970336914,44,44
